јртикул;÷ена;—сылка
"4933479618";"52888.5";""
"4933479619";"74738.5";""
"4932479353";"7935";""
"4932479354";"17710";""
"4933479966";"27588.5";""
"4933479967";"65538.5";""
"4933479680";"27588.5";""
"4933479681";"45988.5";""
"4933479614";"58638.5";""
"4933479615";"87388.5";""
"4933479366";"25288.5";""
"4933478868";"29440";""
"4933479898";"13788.5";""
"4933479637";"21838.5";""
"4933478705";"8613.5";""
"4933478586";"10005";""
"4933478112";"10005";""
"4933478587";"10810";""
"4933479763";"12190";""
"4933479770";"15755";""
"4933479902";"16088.5";""
"4933478869";"20113.5";""
"4933478091";"85088.5";""
"4933478094";"85088.5";""
"4933478092";"106363.5";""
"4932471605";"11270";""
"4933480488";"42538.5";""
"4933479834";"104638.5";""
"4933479832";"135688.5";""
"4933480588";"49438.5";""
"4932479265";"25300";""
"4932480164";"8050";""
"4932480165";"12075";""
"4932480162";"43700";""
"4932430086";"19550";""
"4932471736";"31625";""
"4932479831";"50600";""
"4933472022";"83145";""
"4932478924";"12190";""
"4932478923";"12190";""
"4932478925";"12190";""
"4932478926";"17940";""
"4933416240";"13788.5";""
"4933479202";"79338.5";""
"4933479203";"87963.5";""
"4933478960";"148913.5";""
"4932478108";"1587";""
"4932478105";"7935";""
"4932478106";"10925";""
"4932478104";"23575";""
"4932478959";"10810";""
"4932479205";"24610";""
"4932479555";"45425";""
"4933478753";"33338.5";""
"49771004";"6325";""
"4932459348";"13800";""
"4933478640";"5520";""
"4933478643";"43815";""
"4933472112";"67838.5";""
"4933478706";"25288.5";""
"4931411958";"3910";""
"4931411254";"4715";""
"4933381858";"34488.5";""
"4933441740";"40238.5";""
"4933427247";"47138.5";""
"4933427275";"70138.5";""
"4933441715";"70138.5";""
"4933479436";"133388.5";""
"4933479438";"208138.5";""
"4933479437";"208138.5";""
"4933464299";"313363.5";""
"4933441771";"134538.5";""
"4932472151";"9315";""
"4932472152";"9315";""
"4932472153";"9315";""
"4932472271";"9315";""
"4932472272";"9315";""
"4932472273";"9315";""
"4932472150";"9315";""
"4932479581";"56465";""
"4932479582";"56465";""
"4932479835";"7015";""
"4932352716";"7935";""
"4932352727";"7935";""
"4932430103";"7935";""
"4932352717";"7935";""
"4932352728";"7935";""
"4932352718";"7935";""
"4932352719";"7935";""
"4932352729";"7935";""
"4932352720";"7935";""
"4932352721";"7935";""
"4932352730";"7935";""
"4932352723";"7935";""
"4932352724";"7935";""
"4932352725";"7935";""
"4932430102";"7935";""
"4932451396";"56350";""
"4932451397";"56350";""
"4932451398";"56350";""
"4932451399";"65895";""
"48442778";"20240";""
"49162773";"31970";""
"49162778";"45425";""
"4932464867";"60375";""
"4933479683";"342688.5";""
"4933479684";"355913.5";""
"4933471949";"516913.5";""
"4933471950";"539913.5";""
"4933471813";"739438.5";""
"4932471998";"144670";""
"4932471999";"179170";""
"4932472001";"182735";""
"4932472000";"221260";""
"4932472002";"221260";""
"4932451743";"15985";""
"4932479403";"17940";""
"4932479404";"17940";""
"4932479394";"17940";""
"4932479395";"17940";""
"4932479398";"17940";""
"4932479396";"17940";""
"4932479397";"17940";""
"4932479399";"17940";""
"4932479400";"17940";""
"4932479401";"17940";""
"4932479402";"17940";""
"4932479378";"17940";""
"4932479385";"17940";""
"4932479386";"17940";""
"4932479379";"17940";""
"4932479387";"17940";""
"4932479388";"17940";""
"4932479380";"17940";""
"4932479389";"17940";""
"4932479381";"17940";""
"4932479382";"17940";""
"4932479383";"17940";""
"4932479384";"17940";""
"4932480879";"25990";""
"4932480891";"27600";""
"4932480892";"27600";""
"4932480894";"30820";""
"4932480898";"31625";""
"4932480895";"32085";""
"4932480899";"35190";""
"4932480900";"35535";""
"4932480968";"38525";""
"4932480901";"44045";""
"4932480981";"77165";""
"4932480982";"80040";""
"4932480983";"106835";""
"4932480966";"117415";""
"4932480967";"167670";""
"4933480902";"338088.5";""
"4933478248";"279438.5";""
"4933478305";"297838.5";""
"4933478306";"328888.5";""
"4933479440";"367988.5";""
"4933479441";"405938.5";""
"4933478310";"407663.5";""
"4933478307";"407663.5";""
"4933478309";"407663.5";""
"4933478308";"407663.5";""
"4933480903";"416288.5";""
"4933480904";"433538.5";""
"4932480880";"25990";""
"4932480881";"26795";""
"4932480882";"26795";""
"4932480883";"26795";""
"4932480884";"26795";""
"4932480893";"28520";""
"4932480885";"28520";""
"4932480886";"28520";""
"4932480896";"30015";""
"4932480897";"30015";""
"4932480887";"30015";""
"4932480888";"30015";""
"4932480889";"30015";""
"4932480890";"30015";""
"4932430247";"35075";""
"4932479442";"36225";""
"4932479444";"52670";""
"4932479443";"52670";""
"4932479604";"71185";""
"4932479452";"109135";""
"4932479446";"118335";""
"4932479445";"120060";""
"4932479447";"121900";""
"4932479451";"130985";""
"4932479453";"140070";""
"4932479454";"140070";""
"4932479455";"150075";""
"4932479456";"150075";""
"4932479457";"170200";""
"4932479458";"218385";""
"4932479448";"218385";""
"4932479449";"218385";""
"4932479450";"218385";""
"4932479459";"240350";""
"4932479460";"246215";""
"4933471953";"86238.5";""
"48445176";"21965";""
"48445178";"23920";""
"48445195";"25990";""
"48445197";"30590";""
"4932479425";"3565";""
"4932480544";"18170";""
"48532682";"1437.5";""
"48532787";"2012.5";""
"48532831";"5290";""
"4932471718";"5290";""
"48532830";"5290";""
"4932471708";"8625";""
"48532835";"9545";""
"4932471709";"10695";""
"48532832";"10810";""
"48532833";"12190";""
"48532836";"12190";""
"48532834";"13685";""
"48532838";"20585";""
"48532837";"20585";""
"4932471707";"21620";""
"4932471701";"29210";""
"4932471703";"33235";""
"4932471702";"48070";""
"48532840";"50370";""
"4932471704";"53935";""
"48533813";"2875";""
"48533828";"2875";""
"48533815";"2875";""
"48533814";"3220";""
"48533811";"3565";""
"48533827";"3565";""
"48533829";"3565";""
"4932471717";"3910";""
"48533812";"4025";""
"48533825";"4945";""
"48533831";"5290";""
"48533830";"5290";""
"48534831";"6785";""
"48534830";"6785";""
"4932471720";"6785";""
"48533816";"8740";""
"48533836";"9545";""
"48533835";"9545";""
"4932478413";"9775";""
"4932478414";"10695";""
"48533832";"10810";""
"48534832";"10810";""
"48534835";"10810";""
"48533833";"12190";""
"48534833";"12190";""
"4932478412";"12190";""
"48533834";"13685";""
"48534834";"13685";""
"48534836";"13685";""
"4932478411";"14260";""
"4932471719";"15065";""
"4932478410";"18975";""
"4932478415";"19320";""
"4932471712";"21965";""
"4932471710";"23575";""
"48533837";"24610";""
"48534837";"24610";""
"4932471711";"28060";""
"48533838";"30245";""
"48534838";"30245";""
"4932478409";"30935";""
"48533840";"50140";""
"48534839";"53245";""
"4932471713";"97635";""
"4933479639";"31613.5";""
"4933479640";"43688.5";""
"4933471415";"379488.5";""
"4932478406";"11040";""
"4933480585";"791200";""
"4933471995";"463438.5";""
"4933478615";"470338.5";""
"4933478228";"18630";""
"4933479596";"78188.5";""
"4933479599";"86238.5";""
"4933478601";"94288.5";""
"4933479597";"104638.5";""
"4933479600";"112113.5";""
"4933478637";"143738.5";""
"4933479643";"7935";""
"4932274069";"1299.5";""
"48540100";"5520";""
"4932478961";"5635";""
"4932479797";"7245";""
"48950100";"11615";""
"4932478962";"14375";""
"4932480559";"18170";""
"4932480562";"29210";""
"4932480560";"29210";""
"4932480561";"29210";""
"4932480169";"2760";""
"4932480176";"4025";""
"4932480177";"4945";""
"4932480178";"5290";""
"4932480171";"7015";""
"4933479987";"42538.5";""
"4933479988";"104638.5";""
"4933479678";"58638.5";""
"4933479586";"60938.5";""
"4933479588";"63238.5";""
"4933479587";"123038.5";""
"4933479589";"125338.5";""
"4933479679";"127638.5";""
"4933480117";"49438.5";""
"4933480118";"101188.5";""
"4933479677";"42538.5";""
"4933480113";"103488.5";""
"4933479675";"25288.5";""
"4933479676";"47138.5";""
"4933479585";"242638.5";""
"4932480173";"7015";""
"4932479820";"2990";""
"4932480172";"4715";""
"4932478427";"2300";""
"4932471385";"2875";""
"4932480168";"3795";""
"4932480170";"4485";""
"4932480174";"5060";""
"4932479818";"5520";""
"4932479821";"6670";""
"4932479819";"6670";""
"4932471330";"1265";""
"49162711";"2300";""
"4932481041";"4025";""
"49162714";"4807";""
"4932479986";"23460";""
"4932479985";"41745";""
"4932479984";"41745";""
"4932269401";"935.5939999999999";""
"4932373412";"1044.3609999999999";""
"4932430507";"44603.2445";""
"4932319995";"374.9";""
"4932310612";"495.65";""
"4932221380";"1265";""
"4932399214";"6095";""
"48662125";"7015";""
"4932371788";"14145";""
"4932479061";"108.1";""
"4932479060";"355.35";""
"4932479059";"1000.5";""
"49569025";"1993.9850000000001";""
"4932479033";"3634";""
"4932479034";"3680";""
"4932479035";"3726";""
"4932479036";"3772";""
"4932479038";"3933";""
"4932479037";"4013.5";""
"4932479040";"4312.5";""
"4932479039";"4324";""
"4932479041";"4473.5";""
"4932479042";"4623";""
"4932479043";"4772.5";""
"4932479044";"4933.5";""
"4932479045";"5083";""
"4932479046";"5393.5";""
"4932479047";"5865";""
"4932479048";"6325";""
"4932479049";"6785";""
"4932479050";"7245";""
"4932479051";"8050";""
"4932479052";"8740";""
"4932479053";"9890";""
"4932479054";"11270";""
"4932479055";"11615";""
"4932479056";"12535";""
"4932479057";"16215";""
"4932479058";"16215";""
"4932479468";"219.65";""
"49567100";"350.75";""
"4932479469";"441.6";""
"4932479465";"609.5";""
"48271401";"632.5";""
"4932479466";"1023.5";""
"4932479467";"1023.5";""
"4932479470";"1357";""
"49560807";"2564.5";""
"49560711";"3001.5";""
"49560239";"3174";""
"49560714";"3266";""
"49560728";"3841";""
"49560730";"4082.5";""
"49560735";"4807";""
"49560736";"5278.5";""
"49560737";"5520";""
"4932479803";"6555";""
"49560847";"7705";""
"49560848";"8625";""
"49223079";"14605";""
"4932471326";"15410";""
"4932472237";"20815";""
"4932471370";"24035";""
"4932479227";"497.95";""
"4932363718";"532.1165";""
"4932363713";"570.7104999999999";""
"4932363719";"661.9285";""
"06832625";"21.85";""
"06833150";"34.5";""
"48286870";"247.25";""
"48286880";"264.5";""
"4932479546";"300.15";""
"4932479551";"300.15";""
"4932479548";"334.65";""
"4932479549";"351.9";""
"4932479547";"351.9";""
"4932479550";"371.45";""
"4932479552";"586.5";""
"4932479471";"701.5";""
"4932479473";"816.5";""
"4932479472";"874";""
"4932479474";"920";""
"4932479478";"966";""
"4932479475";"1012";""
"4932479479";"1092.5";""
"4932479480";"1184.5";""
"4932479481";"1265";""
"4932479476";"1288";""
"4932479494";"1288";""
"4932479482";"1380";""
"4932479483";"1587";""
"4932479493";"1644.5";""
"4932479495";"1679";""
"4932479484";"1851.5";""
"4932479496";"1909";""
"4932479485";"2047";""
"4932479486";"2150.5";""
"4932479487";"2449.5";""
"4932479477";"3013";""
"4932479498";"3415.5";""
"4932479497";"4094";""
"4932479499";"4197.5";""
"4932479500";"4473.5";""
"4932479489";"4565.5";""
"4932479501";"4784";""
"4932479490";"5370.5";""
"4932479502";"6325";""
"4932479491";"6555";""
"4932479488";"10695";""
"49960070";"161";""
"4932373504";"2645";""
"4932373506";"3024.5";""
"4932373508";"4174.5";""
"4932479553";"1046.5";""
"4932480126";"205.85";""
"4932480125";"216.2";""
"4932480123";"219.65";""
"4932480124";"219.65";""
"4932480130";"257.6";""
"4932480137";"257.6";""
"4932480128";"270.25";""
"4932480133";"279.45";""
"4932480135";"279.45";""
"4932480127";"288.65";""
"4932480129";"293.25";""
"4932480131";"293.25";""
"4932480138";"320.85";""
"4932480134";"325.45";""
"4932480136";"325.45";""
"4932480140";"334.65";""
"4932480141";"343.85";""
"4932480139";"366.85";""
"4932480142";"374.9";""
"4932480132";"389.85";""
"4932480146";"466.9";""
"4932480143";"486.45";""
"4932492017";"533.6";""
"4932480145";"535.9";""
"4932480150";"572.7";""
"4932480147";"632.5";""
"4932480149";"632.5";""
"4932480151";"655.5";""
"4932480153";"724.5";""
"4932492018";"747.5";""
"4932480144";"793.5";""
"4932480148";"931.5";""
"4932492023";"1058";""
"4932492022";"1081";""
"4932492020";"1115.5";""
"4932492025";"1127";""
"4932480152";"1127";""
"4932492026";"1242";""
"4932492021";"1345.5";""
"4932492019";"1380";""
"4932480155";"1391.5";""
"4932492024";"1449";""
"4932480156";"1460.5";""
"4932480154";"1472";""
"4932480157";"1472";""
"4932480158";"2162";""
"4932492027";"2415";""
"4932480690";"2610.5";""
"4932492028";"3680";""
"4932492029";"4830";""
"4932479345";"10925";""
"4932479346";"12420";""
"4932480689";"13915";""
"4932479347";"14145";""
"4932492053";"14835";""
"4932492054";"15295";""
"4932479348";"15985";""
"4932492056";"17825";""
"4932479349";"18170";""
"4932492055";"19895";""
"4932492058";"20355";""
"4932492057";"22540";""
"4932479368";"24380";""
"4932492060";"24840";""
"4932492059";"26450";""
"4932492061";"32890";""
"4932479369";"34040";""
"4932471228";"172.5";""
"4932471219";"179.4";""
"4932471242";"828";""
"4932478469";"1046.5";""
"4932471244";"1196";""
"4932478467";"1334";""
"4932478470";"1391.5";""
"4932478466";"1541";""
"4932471157";"1805.5";""
"4932471158";"1840";""
"4932471156";"1851.5";""
"4932471155";"1932";""
"4932471159";"2035.5";""
"4932478473";"2415";""
"4932478529";"2875";""
"4932478530";"2875";""
"4932478531";"3116.5";""
"4932471160";"3220";""
"4932478474";"3243";""
"4932478533";"3588";""
"4932478535";"3864";""
"4932478534";"3944.5";""
"4932478532";"4071";""
"4932478536";"4358.5";""
"4932478537";"4393";""
"4932478627";"4738";""
"4932478538";"5347.5";""
"4932479556";"6095";""
"4932471162";"13225";""
"4932479557";"24265";""
"4932399126";"644";""
"4932478465";"793.5";""
"4932471111";"805";""
"4932471192";"3231.5";""
"4932399121";"3461.5";""
"4932479948";"1518";""
"4932352606";"187.45";""
"4932352607";"280.6";""
"4932471140";"292.1";""
"4932471089";"292.1";""
"4932352452";"303.6";""
"4932471090";"724.5";""
"4932471141";"1000.5";""
"4932478175";"1000.5";""
"4932478176";"1058";""
"4932471142";"1219";""
"4932478177";"1219";""
"4932478178";"1311";""
"4932478179";"1403";""
"4932478182";"1725";""
"4932478183";"1920.5";""
"4932478180";"1955";""
"4932478184";"2944";""
"4932478181";"3013";""
"4932471143";"4784";""
"4932479854";"4899";""
"4932352645";"90965";""
"4932478395";"2960.1";""
"4932479628";"2185";""
"4932480358";"9890";""
"4932480359";"10925";""
"4932480360";"11845";""
"4932479950";"6440";""
"4932479951";"7590";""
"4932479952";"8165";""
"4932479954";"8280";""
"4932479949";"8855";""
"4932479955";"9775";""
"4932479956";"10580";""
"4932479953";"11500";""
"4932478396";"8510";""
"4932478399";"9085";""
"4932478397";"10120";""
"4932478398";"12190";""
"4932478400";"12535";""
"4932478403";"14490";""
"4932478402";"14720";""
"4932478404";"15755";""
"4932492014";"2645";""
"4932492015";"2760";""
"4932492016";"7820";""
"4932478952";"15525";""
"4932479464";"2185";""
"4932478708";"9085";""
"4932479463";"13110";""
"4932479462";"18630";""
"4932478953";"13455";""
"4932478954";"18515";""
"4932478955";"27945";""
"4932399736";"19895";""
"4932352676";"32315";""
"4932352094";"229425";""
"4932479580";"16675";""
"4932399720";"50600";""
"4932479231";"3024.5";""
"4932479233";"3139.5";""
"4932479234";"3151";""
"4932479078";"6325";""
"4932479079";"7245";""
"4932478276";"2472.5";""
"4932478277";"2679.5";""
"4932478281";"3059";""
"4932478278";"3082";""
"4932478282";"3231.5";""
"4932478283";"3289";""
"4932478284";"3381";""
"4932478279";"3657";""
"4932478285";"3726";""
"4932478280";"3806.5";""
"4932478286";"3841";""
"4932478287";"4496.5";""
"4932479958";"13570";""
"49565660";"2530";""
"4932479093";"8395";""
"4932480219";"11615";""
"4932479094";"12075";""
"4932352321";"59340";""
"4932480452";"297.85";""
"4932480450";"357.65";""
"4932480451";"357.65";""
"4932480302";"458.85";""
"4932480303";"458.85";""
"4932480304";"458.85";""
"4932480305";"458.85";""
"4932480306";"458.85";""
"4932480307";"458.85";""
"4932480308";"476.1";""
"4932480309";"476.1";""
"4932480310";"476.1";""
"4932480311";"493.35";""
"4932480312";"493.35";""
"4932480313";"563.5";""
"4932480314";"563.5";""
"4932480315";"563.5";""
"4932480316";"621";""
"4932480449";"644";""
"4932480317";"644";""
"4932480354";"655.5";""
"4932480318";"690";""
"4932480319";"724.5";""
"4932480320";"782";""
"4932480326";"816.5";""
"4932480327";"816.5";""
"4932480328";"816.5";""
"4932480329";"816.5";""
"4932480330";"816.5";""
"4932480333";"816.5";""
"4932480321";"851";""
"4932480331";"851";""
"4932480332";"851";""
"4932480334";"851";""
"4932480322";"908.5";""
"4932480336";"931.5";""
"4932480335";"954.5";""
"4932480323";"954.5";""
"4932480324";"989";""
"4932480337";"989";""
"4932480338";"1023.5";""
"4932480339";"1058";""
"4932480355";"1069.5";""
"4932480340";"1092.5";""
"4932480325";"1161.5";""
"4932480341";"1184.5";""
"4932480342";"1288";""
"4932480448";"1288";""
"4932480343";"1345.5";""
"4932480357";"1368.5";""
"4932480361";"1368.5";""
"4932480362";"1368.5";""
"4932480364";"1403";""
"4932480344";"1437.5";""
"4932480365";"1472";""
"4932480369";"1472";""
"4932480366";"1483.5";""
"4932480367";"1483.5";""
"4932480368";"1506.5";""
"4932480363";"1529.5";""
"4932480345";"1529.5";""
"4932480372";"1598.5";""
"4932480346";"1598.5";""
"4932480370";"1610";""
"4932480352";"1656";""
"4932480373";"1679";""
"4932480371";"1690.5";""
"4932480347";"1725";""
"4932480348";"1794";""
"4932480374";"1805.5";""
"4932480356";"1817";""
"4932480405";"1897.5";""
"4932480353";"1909";""
"4932480375";"1909";""
"4932480408";"1978";""
"4932480409";"1989.5";""
"4932480349";"1989.5";""
"4932480410";"2012.5";""
"4932480411";"2012.5";""
"4932480406";"2035.5";""
"4932480378";"2047";""
"4932480379";"2047";""
"4932480380";"2047";""
"4932480381";"2047";""
"4932480383";"2047";""
"4932480386";"2047";""
"4932480389";"2047";""
"4932480391";"2058.5";""
"4932480392";"2058.5";""
"4932480382";"2070";""
"4932480384";"2070";""
"4932480385";"2070";""
"4932480387";"2070";""
"4932480388";"2070";""
"4932480390";"2070";""
"4932480393";"2104.5";""
"4932480395";"2104.5";""
"4932480394";"2139";""
"4932480413";"2139";""
"4932480397";"2162";""
"4932480412";"2162";""
"4932480396";"2173.5";""
"4932480414";"2185";""
"4932480376";"2208";""
"4932480416";"2323";""
"4932480442";"2380.5";""
"4932480377";"2449.5";""
"4932480350";"2449.5";""
"4932480351";"2449.5";""
"4932480417";"2449.5";""
"4932480400";"2484";""
"4932480398";"2484";""
"4932480399";"2518.5";""
"4932480418";"2587.5";""
"4932480401";"2679.5";""
"4932480403";"2829";""
"4932480419";"2921";""
"4932480402";"3151";""
"4932480407";"3197";""
"4932480404";"3507.5";""
"4932480420";"3967.5";""
"4932480424";"4140";""
"4932480425";"4140";""
"4932480426";"4140";""
"4932480429";"4140";""
"4932480428";"4197.5";""
"4932480427";"4554";""
"4932480440";"4554";""
"4932480443";"4565.5";""
"4932480415";"4830";""
"4932480421";"4979.5";""
"4932480422";"5175";""
"4932480441";"5186.5";""
"4932480423";"5589";""
"4932480432";"5865";""
"4932480456";"5980";""
"4932480434";"6440";""
"4932480430";"6555";""
"4932480950";"6555";""
"4932480457";"6785";""
"4932480435";"7475";""
"4932480436";"8280";""
"4932480431";"10350";""
"4932480437";"11270";""
"4932480438";"11960";""
"4932480445";"290.95";""
"4932480251";"294.4";""
"4932480252";"297.85";""
"4932480253";"297.85";""
"4932480254";"297.85";""
"4932480255";"297.85";""
"4932480256";"297.85";""
"4932480257";"297.85";""
"4932480258";"297.85";""
"4932478008";"317.4";""
"4932478009";"317.4";""
"4932478010";"317.4";""
"4932478011";"317.4";""
"4932480261";"319.7";""
"4932480299";"319.7";""
"4932480262";"324.3";""
"4932480259";"331.2";""
"4932480260";"331.2";""
"4932478012";"334.65";""
"4932478013";"351.9";""
"4932478014";"351.9";""
"4932480263";"356.5";""
"4932480264";"356.5";""
"4932480265";"356.5";""
"4932480266";"356.5";""
"4932480267";"356.5";""
"4932480268";"356.5";""
"4932480269";"356.5";""
"4932480270";"356.5";""
"4932480271";"356.5";""
"4932480272";"359.95";""
"4932480273";"368";""
"4932478015";"371.45";""
"4932478016";"371.45";""
"4932480274";"378.35";""
"4932480447";"378.35";""
"4932480300";"381.8";""
"4932478017";"388.7";""
"4932478018";"405.95";""
"4932480275";"418.6";""
"4932480276";"422.05";""
"4932480287";"433.55";""
"4932480288";"433.55";""
"4932480289";"433.55";""
"4932480277";"440.45";""
"4932480278";"443.9";""
"4932480280";"443.9";""
"4932480281";"443.9";""
"4932480282";"443.9";""
"4932480283";"443.9";""
"4932480284";"443.9";""
"4932480285";"443.9";""
"4932480286";"443.9";""
"4932478019";"458.85";""
"4932478036";"458.85";""
"4932478037";"458.85";""
"4932478034";"458.85";""
"4932480290";"462.3";""
"4932480291";"462.3";""
"4932480279";"465.75";""
"4932472283";"476.1";""
"4932472284";"476.1";""
"4932472285";"476.1";""
"4932472286";"476.1";""
"4932478000";"476.1";""
"4932478001";"476.1";""
"4932478002";"476.1";""
"4932478020";"476.1";""
"4932478039";"476.1";""
"4932478041";"476.1";""
"4932480292";"487.6";""
"4932478003";"493.35";""
"4932478043";"493.35";""
"4932480293";"494.5";""
"4932478004";"511.75";""
"4932478021";"511.75";""
"4932478023";"511.75";""
"4932478024";"511.75";""
"4932478025";"511.75";""
"4932478005";"529";""
"4932478026";"529";""
"4932478027";"529";""
"4932480294";"534.75";""
"4932480295";"541.65";""
"4932480297";"546.25";""
"4932478006";"563.5";""
"4932480296";"575";""
"4932478028";"586.5";""
"4932478029";"586.5";""
"4932478046";"621";""
"4932478030";"632.5";""
"4932478031";"632.5";""
"4932478032";"667";""
"4932480298";"747.5";""
"4932478033";"759";""
"4932480301";"839.5";""
"4932478048";"851";""
"4932480444";"897";""
"4932480446";"954.5";""
"4932478049";"989";""
"4932478055";"1115.5";""
"4932478050";"1161.5";""
"4932478056";"1391.5";""
"4932480454";"2530";""
"4932480453";"3450";""
"4932480455";"3565";""
"4932480941";"556.6";""
"4932479228";"770.5";""
"4932492003";"2185";""
"4932492009";"2185";""
"4932492008";"5520";""
"4932478054";"240.35";""
"4932480586";"805";""
"4932478063";"1000.5";""
"4932478064";"1000.5";""
"4932478065";"1000.5";""
"4932478066";"1023.5";""
"4932478059";"1023.5";""
"4932478060";"1023.5";""
"4932478061";"1023.5";""
"4932478067";"1081";""
"4932478062";"1081";""
"4932479856";"1184.5";""
"4932479857";"1184.5";""
"4932479858";"1184.5";""
"4932399590";"1345.5";""
"49663004";"3806.5";""
"4932479855";"3921.5";""
"4932459763";"5060";""
"4932451317";"133745";""
"4932471991";"14605";""
"4932471992";"16905";""
"4932480543";"2081.5";""
"4932480475";"3070.5";""
"4932479212";"3519";""
"4932479214";"3622.5";""
"4932479216";"4186";""
"4932479213";"4749.5";""
"4932479215";"4818.5";""
"4932479217";"5359";""
"4932479219";"5405";""
"4932479225";"10120";""
"4932479220";"10465";""
"4932479226";"11385";""
"4932479218";"11500";""
"4932479245";"11845";""
"4932479244";"12650";""
"4932479221";"14030";""
"4932479222";"15295";""
"4932479223";"15985";""
"4932480474";"16215";""
"4932479224";"26680";""
"4932478271";"2852";""
"4932478268";"3116.5";""
"4932478269";"3139.5";""
"4932478539";"4692";""
"4932478540";"4692";""
"4932479900";"5715.5";""
"4932478541";"8050";""
"4932478542";"8165";""
"4932478273";"8625";""
"4932478272";"10350";""
"4932343746";"11615";""
"4932478275";"51060";""
"4932478274";"58420";""
"4932464910";"1587";""
"4932399275";"2484";""
"4932492310";"2875";""
"4932492311";"2875";""
"4932492312";"2875";""
"4932492316";"2875";""
"4932492317";"2875";""
"4932492318";"2875";""
"4932492319";"2875";""
"4932492320";"2875";""
"4932492321";"2875";""
"4932430838";"874";""
"48805402";"269.1";""
"4932480549";"690";""
"4932480550";"690";""
"4932480548";"701.5";""
"4932480547";"713";""
"4932480546";"736";""
"48805080";"908.5";""
"48805120";"908.5";""
"48805180";"908.5";""
"48805220";"908.5";""
"48805320";"908.5";""
"48805400";"908.5";""
"48805405";"966";""
"4932373164";"1403";""
"4932430395";"1771";""
"4932451668";"11615";""
"4932479088";"3806.5";""
"4932265312";"724.5";""
"48390630";"2944";""
"48390631";"2944";""
"48390635";"23345";""
"48390636";"23345";""
